X,year,month,measure,day,value
182,2015,8,Min.DewpointF,X28,53
183,2015,8,Max.Humidity,X28,73
184,2015,8,Mean.Humidity,X28,63
185,2015,8,Min.Humidity,X28,53
186,2015,8,Max.Sea.Level.PressureIn,X28,30.17
187,2015,8,Mean.Sea.Level.PressureIn,X28,30.13
188,2015,8,Min.Sea.Level.PressureIn,X28,30.08
189,2015,8,Max.VisibilityMiles,X28,10
190,2015,8,Mean.VisibilityMiles,X28,10
191,2015,8,Min.VisibilityMiles,X28,10
192,2015,8,Max.Wind.SpeedMPH,X28,14
193,2015,8,Mean.Wind.SpeedMPH,X28,8
194,2015,8,Max.Gust.SpeedMPH,X28,18
195,2015,8,PrecipitationIn,X28,0
196,2015,8,CloudCover,X28,2
197,2015,8,Events,X28,
198,2015,8,WindDirDegrees,X28,188
199,2015,9,Max.TemperatureF,X28,78
200,2015,9,Mean.TemperatureF,X28,67
201,2015,9,Min.TemperatureF,X28,56
202,2015,9,Max.Dew.PointF,X28,66
203,2015,9,MeanDew.PointF,X28,60
204,2015,9,Min.DewpointF,X28,53
205,2015,9,Max.Humidity,X28,93
206,2015,9,Mean.Humidity,X28,75
207,2015,9,Min.Humidity,X28,56
208,2015,9,Max.Sea.Level.PressureIn,X28,30.34
209,2015,9,Mean.Sea.Level.PressureIn,X28,30.23
210,2015,9,Min.Sea.Level.PressureIn,X28,30.15
211,2015,9,Max.VisibilityMiles,X28,10
212,2015,9,Mean.VisibilityMiles,X28,10
213,2015,9,Min.VisibilityMiles,X28,10
214,2015,9,Max.Wind.SpeedMPH,X28,16
215,2015,9,Mean.Wind.SpeedMPH,X28,7
216,2015,9,Max.Gust.SpeedMPH,X28,20
217,2015,9,PrecipitationIn,X28,0
218,2015,9,CloudCover,X28,4
219,2015,9,Events,X28,
220,2015,9,WindDirDegrees,X28,185
221,2015,10,Max.TemperatureF,X28,65
222,2015,10,Mean.TemperatureF,X28,54
223,2015,10,Min.TemperatureF,X28,42
224,2015,10,Max.Dew.PointF,X28,61
225,2015,10,MeanDew.PointF,X28,48
226,2015,10,Min.DewpointF,X28,39
227,2015,10,Max.Humidity,X28,100
228,2015,10,Mean.Humidity,X28,83
229,2015,10,Min.Humidity,X28,66
230,2015,10,Max.Sea.Level.PressureIn,X28,30.57
231,2015,10,Mean.Sea.Level.PressureIn,X28,30.27
232,2015,10,Min.Sea.Level.PressureIn,X28,29.79
233,2015,10,Max.VisibilityMiles,X28,10
234,2015,10,Mean.VisibilityMiles,X28,7
235,2015,10,Min.VisibilityMiles,X28,2
236,2015,10,Max.Wind.SpeedMPH,X28,29
237,2015,10,Mean.Wind.SpeedMPH,X28,17
238,2015,10,Max.Gust.SpeedMPH,X28,40
239,2015,10,PrecipitationIn,X28,0.36
240,2015,10,CloudCover,X28,7
241,2015,10,Events,X28,Rain
242,2015,10,WindDirDegrees,X28,114
243,2015,11,Max.TemperatureF,X28,60
244,2015,11,Mean.TemperatureF,X28,51
245,2015,11,Min.TemperatureF,X28,41
246,2015,11,Max.Dew.PointF,X28,50
247,2015,11,MeanDew.PointF,X28,43
248,2015,11,Min.DewpointF,X28,36
249,2015,11,Max.Humidity,X28,93
250,2015,11,Mean.Humidity,X28,80
251,2015,11,Min.Humidity,X28,67
252,2015,11,Max.Sea.Level.PressureIn,X28,30.2
253,2015,11,Mean.Sea.Level.PressureIn,X28,30.16
254,2015,11,Min.Sea.Level.PressureIn,X28,30.11
255,2015,11,Max.VisibilityMiles,X28,10
256,2015,11,Mean.VisibilityMiles,X28,9
257,2015,11,Min.VisibilityMiles,X28,4
258,2015,11,Max.Wind.SpeedMPH,X28,18
259,2015,11,Mean.Wind.SpeedMPH,X28,10
260,2015,11,Max.Gust.SpeedMPH,X28,23
261,2015,11,PrecipitationIn,X28,0.21
262,2015,11,CloudCover,X28,8
263,2015,11,Events,X28,Rain
264,2015,11,WindDirDegrees,X28,358
1,2014,12,Max.TemperatureF,X29,41
2,2014,12,Mean.TemperatureF,X29,36
3,2014,12,Min.TemperatureF,X29,30
4,2014,12,Max.Dew.PointF,X29,26
5,2014,12,MeanDew.PointF,X29,20
6,2014,12,Min.DewpointF,X29,10
7,2014,12,Max.Humidity,X29,64
8,2014,12,Mean.Humidity,X29,51
9,2014,12,Min.Humidity,X29,37
10,2014,12,Max.Sea.Level.PressureIn,X29,30.22
11,2014,12,Mean.Sea.Level.PressureIn,X29,30.12
12,2014,12,Min.Sea.Level.PressureIn,X29,30
13,2014,12,Max.VisibilityMiles,X29,10
14,2014,12,Mean.VisibilityMiles,X29,10
15,2014,12,Min.VisibilityMiles,X29,10
16,2014,12,Max.Wind.SpeedMPH,X29,15
17,2014,12,Mean.Wind.SpeedMPH,X29,9
18,2014,12,Max.Gust.SpeedMPH,X29,22
19,2014,12,PrecipitationIn,X29,0
20,2014,12,CloudCover,X29,4
21,2014,12,Events,X29,
22,2014,12,WindDirDegrees,X29,288
23,2015,1,Max.TemperatureF,X29,32
24,2015,1,Mean.TemperatureF,X29,21
25,2015,1,Min.TemperatureF,X29,10
26,2015,1,Max.Dew.PointF,X29,22
27,2015,1,MeanDew.PointF,X29,10
28,2015,1,Min.DewpointF,X29,-2
29,2015,1,Max.Humidity,X29,75
30,2015,1,Mean.Humidity,X29,57
31,2015,1,Min.Humidity,X29,39
32,2015,1,Max.Sea.Level.PressureIn,X29,30.32
33,2015,1,Mean.Sea.Level.PressureIn,X29,30.23
34,2015,1,Min.Sea.Level.PressureIn,X29,30.06
35,2015,1,Max.VisibilityMiles,X29,10
36,2015,1,Mean.VisibilityMiles,X29,10
37,2015,1,Min.VisibilityMiles,X29,7
38,2015,1,Max.Wind.SpeedMPH,X29,13
39,2015,1,Mean.Wind.SpeedMPH,X29,4
40,2015,1,Max.Gust.SpeedMPH,X29,17
41,2015,1,PrecipitationIn,X29,T
42,2015,1,CloudCover,X29,3
43,2015,1,Events,X29,
44,2015,1,WindDirDegrees,X29,245
67,2015,3,Max.TemperatureF,X29,42
68,2015,3,Mean.TemperatureF,X29,34
69,2015,3,Min.TemperatureF,X29,26
70,2015,3,Max.Dew.PointF,X29,19
71,2015,3,MeanDew.PointF,X29,11
72,2015,3,Min.DewpointF,X29,3
73,2015,3,Max.Humidity,X29,59
74,2015,3,Mean.Humidity,X29,40
75,2015,3,Min.Humidity,X29,20
76,2015,3,Max.Sea.Level.PressureIn,X29,30.22
77,2015,3,Mean.Sea.Level.PressureIn,X29,30.13
78,2015,3,Min.Sea.Level.PressureIn,X29,30.04
79,2015,3,Max.VisibilityMiles,X29,10
80,2015,3,Mean.VisibilityMiles,X29,10
81,2015,3,Min.VisibilityMiles,X29,10
82,2015,3,Max.Wind.SpeedMPH,X29,17
83,2015,3,Mean.Wind.SpeedMPH,X29,9
84,2015,3,Max.Gust.SpeedMPH,X29,22
85,2015,3,PrecipitationIn,X29,0
86,2015,3,CloudCover,X29,3
87,2015,3,Events,X29,
88,2015,3,WindDirDegrees,X29,272
89,2015,4,Max.TemperatureF,X29,54
90,2015,4,Mean.TemperatureF,X29,51
91,2015,4,Min.TemperatureF,X29,48
92,2015,4,Max.Dew.PointF,X29,41
93,2015,4,MeanDew.PointF,X29,38
94,2015,4,Min.DewpointF,X29,36
95,2015,4,Max.Humidity,X29,77
96,2015,4,Mean.Humidity,X29,64
97,2015,4,Min.Humidity,X29,50
98,2015,4,Max.Sea.Level.PressureIn,X29,29.8
99,2015,4,Mean.Sea.Level.PressureIn,X29,29.7
100,2015,4,Min.Sea.Level.PressureIn,X29,29.59
101,2015,4,Max.VisibilityMiles,X29,10
102,2015,4,Mean.VisibilityMiles,X29,10
103,2015,4,Min.VisibilityMiles,X29,10
104,2015,4,Max.Wind.SpeedMPH,X29,16
105,2015,4,Mean.Wind.SpeedMPH,X29,9
106,2015,4,Max.Gust.SpeedMPH,X29,18
107,2015,4,PrecipitationIn,X29,0
108,2015,4,CloudCover,X29,5
109,2015,4,Events,X29,
110,2015,4,WindDirDegrees,X29,91
111,2015,5,Max.TemperatureF,X29,72
112,2015,5,Mean.TemperatureF,X29,64
113,2015,5,Min.TemperatureF,X29,55
114,2015,5,Max.Dew.PointF,X29,61
115,2015,5,MeanDew.PointF,X29,57
116,2015,5,Min.DewpointF,X29,54
117,2015,5,Max.Humidity,X29,100
118,2015,5,Mean.Humidity,X29,80
119,2015,5,Min.Humidity,X29,59
120,2015,5,Max.Sea.Level.PressureIn,X29,30.31
121,2015,5,Mean.Sea.Level.PressureIn,X29,30.27
122,2015,5,Min.Sea.Level.PressureIn,X29,30.22
123,2015,5,Max.VisibilityMiles,X29,10
124,2015,5,Mean.VisibilityMiles,X29,8
125,2015,5,Min.VisibilityMiles,X29,0
126,2015,5,Max.Wind.SpeedMPH,X29,17
127,2015,5,Mean.Wind.SpeedMPH,X29,8
128,2015,5,Max.Gust.SpeedMPH,X29,20
129,2015,5,PrecipitationIn,X29,0
130,2015,5,CloudCover,X29,4
131,2015,5,Events,X29,Fog
132,2015,5,WindDirDegrees,X29,48
133,2015,6,Max.TemperatureF,X29,75
134,2015,6,Mean.TemperatureF,X29,64
135,2015,6,Min.TemperatureF,X29,53
136,2015,6,Max.Dew.PointF,X29,61
137,2015,6,MeanDew.PointF,X29,56
138,2015,6,Min.DewpointF,X29,50
139,2015,6,Max.Humidity,X29,93
140,2015,6,Mean.Humidity,X29,80
141,2015,6,Min.Humidity,X29,66
142,2015,6,Max.Sea.Level.PressureIn,X29,29.94
143,2015,6,Mean.Sea.Level.PressureIn,X29,29.84
144,2015,6,Min.Sea.Level.PressureIn,X29,29.78
145,2015,6,Max.VisibilityMiles,X29,10
146,2015,6,Mean.VisibilityMiles,X29,9
147,2015,6,Min.VisibilityMiles,X29,2
148,2015,6,Max.Wind.SpeedMPH,X29,15
149,2015,6,Mean.Wind.SpeedMPH,X29,7
150,2015,6,Max.Gust.SpeedMPH,X29,21
151,2015,6,PrecipitationIn,X29,T
152,2015,6,CloudCover,X29,7
153,2015,6,Events,X29,
154,2015,6,WindDirDegrees,X29,216
155,2015,7,Max.TemperatureF,X29,92
156,2015,7,Mean.TemperatureF,X29,82
157,2015,7,Min.TemperatureF,X29,71
158,2015,7,Max.Dew.PointF,X29,69
159,2015,7,MeanDew.PointF,X29,67
160,2015,7,Min.DewpointF,X29,63
161,2015,7,Max.Humidity,X29,90
162,2015,7,Mean.Humidity,X29,66
163,2015,7,Min.Humidity,X29,41
164,2015,7,Max.Sea.Level.PressureIn,X29,29.96
165,2015,7,Mean.Sea.Level.PressureIn,X29,29.92
166,2015,7,Min.Sea.Level.PressureIn,X29,29.87
167,2015,7,Max.VisibilityMiles,X29,10
168,2015,7,Mean.VisibilityMiles,X29,10
169,2015,7,Min.VisibilityMiles,X29,10
170,2015,7,Max.Wind.SpeedMPH,X29,16
171,2015,7,Mean.Wind.SpeedMPH,X29,7
172,2015,7,Max.Gust.SpeedMPH,X29,20
173,2015,7,PrecipitationIn,X29,0
174,2015,7,CloudCover,X29,3
175,2015,7,Events,X29,
176,2015,7,WindDirDegrees,X29,190
177,2015,8,Max.TemperatureF,X29,82
178,2015,8,Mean.TemperatureF,X29,73
179,2015,8,Min.TemperatureF,X29,63
180,2015,8,Max.Dew.PointF,X29,58
181,2015,8,MeanDew.PointF,X29,55
182,2015,8,Min.DewpointF,X29,53
183,2015,8,Max.Humidity,X29,78
184,2015,8,Mean.Humidity,X29,59
185,2015,8,Min.Humidity,X29,39
186,2015,8,Max.Sea.Level.PressureIn,X29,30.19
187,2015,8,Mean.Sea.Level.PressureIn,X29,30.14
188,2015,8,Min.Sea.Level.PressureIn,X29,30.08
189,2015,8,Max.VisibilityMiles,X29,10
190,2015,8,Mean.VisibilityMiles,X29,10
191,2015,8,Min.VisibilityMiles,X29,10
192,2015,8,Max.Wind.SpeedMPH,X29,16
193,2015,8,Mean.Wind.SpeedMPH,X29,7
194,2015,8,Max.Gust.SpeedMPH,X29,22
195,2015,8,PrecipitationIn,X29,0
196,2015,8,CloudCover,X29,3
197,2015,8,Events,X29,
198,2015,8,WindDirDegrees,X29,242
199,2015,9,Max.TemperatureF,X29,84
200,2015,9,Mean.TemperatureF,X29,75
201,2015,9,Min.TemperatureF,X29,65
202,2015,9,Max.Dew.PointF,X29,70
203,2015,9,MeanDew.PointF,X29,68
204,2015,9,Min.DewpointF,X29,64
205,2015,9,Max.Humidity,X29,100
206,2015,9,Mean.Humidity,X29,79
207,2015,9,Min.Humidity,X29,58
208,2015,9,Max.Sea.Level.PressureIn,X29,30.14
209,2015,9,Mean.Sea.Level.PressureIn,X29,30.06
210,2015,9,Min.Sea.Level.PressureIn,X29,29.98
211,2015,9,Max.VisibilityMiles,X29,10
212,2015,9,Mean.VisibilityMiles,X29,7
213,2015,9,Min.VisibilityMiles,X29,0
214,2015,9,Max.Wind.SpeedMPH,X29,21
215,2015,9,Mean.Wind.SpeedMPH,X29,9
216,2015,9,Max.Gust.SpeedMPH,X29,25
217,2015,9,PrecipitationIn,X29,0.04
218,2015,9,CloudCover,X29,7
219,2015,9,Events,X29,Fog-Rain
220,2015,9,WindDirDegrees,X29,186
221,2015,10,Max.TemperatureF,X29,75
222,2015,10,Mean.TemperatureF,X29,66
223,2015,10,Min.TemperatureF,X29,57
224,2015,10,Max.Dew.PointF,X29,66
225,2015,10,MeanDew.PointF,X29,57
226,2015,10,Min.DewpointF,X29,30
227,2015,10,Max.Humidity,X29,100
228,2015,10,Mean.Humidity,X29,65
229,2015,10,Min.Humidity,X29,30
230,2015,10,Max.Sea.Level.PressureIn,X29,29.75
231,2015,10,Mean.Sea.Level.PressureIn,X29,29.55
232,2015,10,Min.Sea.Level.PressureIn,X29,29.44
233,2015,10,Max.VisibilityMiles,X29,10
234,2015,10,Mean.VisibilityMiles,X29,8
235,2015,10,Min.VisibilityMiles,X29,2
236,2015,10,Max.Wind.SpeedMPH,X29,29
237,2015,10,Mean.Wind.SpeedMPH,X29,17
238,2015,10,Max.Gust.SpeedMPH,X29,39
239,2015,10,PrecipitationIn,X29,0.73
240,2015,10,CloudCover,X29,7
241,2015,10,Events,X29,Rain
242,2015,10,WindDirDegrees,X29,206
243,2015,11,Max.TemperatureF,X29,44
244,2015,11,Mean.TemperatureF,X29,38
245,2015,11,Min.TemperatureF,X29,32
246,2015,11,Max.Dew.PointF,X29,33
247,2015,11,MeanDew.PointF,X29,23
248,2015,11,Min.DewpointF,X29,15
249,2015,11,Max.Humidity,X29,79
250,2015,11,Mean.Humidity,X29,58
251,2015,11,Min.Humidity,X29,36
252,2015,11,Max.Sea.Level.PressureIn,X29,30.42
253,2015,11,Mean.Sea.Level.PressureIn,X29,30.26
254,2015,11,Min.Sea.Level.PressureIn,X29,30.19
255,2015,11,Max.VisibilityMiles,X29,10
256,2015,11,Mean.VisibilityMiles,X29,10
257,2015,11,Min.VisibilityMiles,X29,10
258,2015,11,Max.Wind.SpeedMPH,X29,16
259,2015,11,Mean.Wind.SpeedMPH,X29,10
260,2015,11,Max.Gust.SpeedMPH,X29,20
261,2015,11,PrecipitationIn,X29,0
262,2015,11,CloudCover,X29,4
263,2015,11,Events,X29,
264,2015,11,WindDirDegrees,X29,326
1,2014,12,Max.TemperatureF,X30,30
2,2014,12,Mean.TemperatureF,X30,26
3,2014,12,Min.TemperatureF,X30,22
4,2014,12,Max.Dew.PointF,X30,10
5,2014,12,MeanDew.PointF,X30,4
6,2014,12,Min.DewpointF,X30,-6
7,2014,12,Max.Humidity,X30,50
8,2014,12,Mean.Humidity,X30,38
9,2014,12,Min.Humidity,X30,26
10,2014,12,Max.Sea.Level.PressureIn,X30,30.36
11,2014,12,Mean.Sea.Level.PressureIn,X30,30.32
12,2014,12,Min.Sea.Level.PressureIn,X30,30.23
13,2014,12,Max.VisibilityMiles,X30,10
14,2014,12,Mean.VisibilityMiles,X30,10
15,2014,12,Min.VisibilityMiles,X30,10
16,2014,12,Max.Wind.SpeedMPH,X30,16
17,2014,12,Mean.Wind.SpeedMPH,X30,10
18,2014,12,Max.Gust.SpeedMPH,X30,21
19,2014,12,PrecipitationIn,X30,0
20,2014,12,CloudCover,X30,2
21,2014,12,Events,X30,
22,2014,12,WindDirDegrees,X30,313
23,2015,1,Max.TemperatureF,X30,34
24,2015,1,Mean.TemperatureF,X30,27
25,2015,1,Min.TemperatureF,X30,19
26,2015,1,Max.Dew.PointF,X30,31
27,2015,1,MeanDew.PointF,X30,26
28,2015,1,Min.DewpointF,X30,7
29,2015,1,Max.Humidity,X30,92
30,2015,1,Mean.Humidity,X30,78
31,2015,1,Min.Humidity,X30,63
32,2015,1,Max.Sea.Level.PressureIn,X30,30.06
33,2015,1,Mean.Sea.Level.PressureIn,X30,29.82
34,2015,1,Min.Sea.Level.PressureIn,X30,29.71
35,2015,1,Max.VisibilityMiles,X30,10
36,2015,1,Mean.VisibilityMiles,X30,6
37,2015,1,Min.VisibilityMiles,X30,1
38,2015,1,Max.Wind.SpeedMPH,X30,32
39,2015,1,Mean.Wind.SpeedMPH,X30,12
40,2015,1,Max.Gust.SpeedMPH,X30,44
41,2015,1,PrecipitationIn,X30,0.06
42,2015,1,CloudCover,X30,8
43,2015,1,Events,X30,Snow
44,2015,1,WindDirDegrees,X30,223
67,2015,3,Max.TemperatureF,X30,45
68,2015,3,Mean.TemperatureF,X30,38
69,2015,3,Min.TemperatureF,X30,30
70,2015,3,Max.Dew.PointF,X30,33
71,2015,3,MeanDew.PointF,X30,27
72,2015,3,Min.DewpointF,X30,17
73,2015,3,Max.Humidity,X30,69
74,2015,3,Mean.Humidity,X30,59
75,2015,3,Min.Humidity,X30,48
76,2015,3,Max.Sea.Level.PressureIn,X30,30.08
77,2015,3,Mean.Sea.Level.PressureIn,X30,29.84
78,2015,3,Min.Sea.Level.PressureIn,X30,29.72
79,2015,3,Max.VisibilityMiles,X30,10
80,2015,3,Mean.VisibilityMiles,X30,9
81,2015,3,Min.VisibilityMiles,X30,2
82,2015,3,Max.Wind.SpeedMPH,X30,29
83,2015,3,Mean.Wind.SpeedMPH,X30,13
84,2015,3,Max.Gust.SpeedMPH,X30,35
85,2015,3,PrecipitationIn,X30,T
86,2015,3,CloudCover,X30,6
87,2015,3,Events,X30,Rain-Snow
88,2015,3,WindDirDegrees,X30,214
89,2015,4,Max.TemperatureF,X30,55
90,2015,4,Mean.TemperatureF,X30,50
91,2015,4,Min.TemperatureF,X30,44
92,2015,4,Max.Dew.PointF,X30,42
93,2015,4,MeanDew.PointF,X30,40
94,2015,4,Min.DewpointF,X30,37
95,2015,4,Max.Humidity,X30,89
96,2015,4,Mean.Humidity,X30,72
97,2015,4,Min.Humidity,X30,55
98,2015,4,Max.Sea.Level.PressureIn,X30,29.98
99,2015,4,Mean.Sea.Level.PressureIn,X30,29.88
100,2015,4,Min.Sea.Level.PressureIn,X30,29.79
101,2015,4,Max.VisibilityMiles,X30,10
102,2015,4,Mean.VisibilityMiles,X30,10
103,2015,4,Min.VisibilityMiles,X30,10
104,2015,4,Max.Wind.SpeedMPH,X30,15
105,2015,4,Mean.Wind.SpeedMPH,X30,9
106,2015,4,Max.Gust.SpeedMPH,X30,18
107,2015,4,PrecipitationIn,X30,0
108,2015,4,CloudCover,X30,6
109,2015,4,Events,X30,
110,2015,4,WindDirDegrees,X30,89
111,2015,5,Max.TemperatureF,X30,88
112,2015,5,Mean.TemperatureF,X30,73
113,2015,5,Min.TemperatureF,X30,58
114,2015,5,Max.Dew.PointF,X30,63
115,2015,5,MeanDew.PointF,X30,60
116,2015,5,Min.DewpointF,X30,56
117,2015,5,Max.Humidity,X30,93
118,2015,5,Mean.Humidity,X30,66
119,2015,5,Min.Humidity,X30,39
120,2015,5,Max.Sea.Level.PressureIn,X30,30.22
121,2015,5,Mean.Sea.Level.PressureIn,X30,30.12
122,2015,5,Min.Sea.Level.PressureIn,X30,30.03
123,2015,5,Max.VisibilityMiles,X30,10
124,2015,5,Mean.VisibilityMiles,X30,10
125,2015,5,Min.VisibilityMiles,X30,10
126,2015,5,Max.Wind.SpeedMPH,X30,26
127,2015,5,Mean.Wind.SpeedMPH,X30,15
128,2015,5,Max.Gust.SpeedMPH,X30,33
129,2015,5,PrecipitationIn,X30,0
130,2015,5,CloudCover,X30,2
131,2015,5,Events,X30,
132,2015,5,WindDirDegrees,X30,205
133,2015,6,Max.TemperatureF,X30,75
134,2015,6,Mean.TemperatureF,X30,68
135,2015,6,Min.TemperatureF,X30,60
136,2015,6,Max.Dew.PointF,X30,62
137,2015,6,MeanDew.PointF,X30,60
138,2015,6,Min.DewpointF,X30,57
139,2015,6,Max.Humidity,X30,97
140,2015,6,Mean.Humidity,X30,81
141,2015,6,Min.Humidity,X30,64
142,2015,6,Max.Sea.Level.PressureIn,X30,30.01
143,2015,6,Mean.Sea.Level.PressureIn,X30,29.97
144,2015,6,Min.Sea.Level.PressureIn,X30,29.94
145,2015,6,Max.VisibilityMiles,X30,10
146,2015,6,Mean.VisibilityMiles,X30,10
147,2015,6,Min.VisibilityMiles,X30,10
148,2015,6,Max.Wind.SpeedMPH,X30,14
149,2015,6,Mean.Wind.SpeedMPH,X30,7
150,2015,6,Max.Gust.SpeedMPH,X30,17
151,2015,6,PrecipitationIn,X30,0
152,2015,6,CloudCover,X30,4
153,2015,6,Events,X30,
154,2015,6,WindDirDegrees,X30,155
155,2015,7,Max.TemperatureF,X30,91
156,2015,7,Mean.TemperatureF,X30,83
157,2015,7,Min.TemperatureF,X30,74
158,2015,7,Max.Dew.PointF,X30,73
159,2015,7,MeanDew.PointF,X30,70
160,2015,7,Min.DewpointF,X30,67
161,2015,7,Max.Humidity,X30,93
162,2015,7,Mean.Humidity,X30,73
163,2015,7,Min.Humidity,X30,52
164,2015,7,Max.Sea.Level.PressureIn,X30,29.89
165,2015,7,Mean.Sea.Level.PressureIn,X30,29.82
166,2015,7,Min.Sea.Level.PressureIn,X30,29.75
167,2015,7,Max.VisibilityMiles,X30,10
168,2015,7,Mean.VisibilityMiles,X30,10
169,2015,7,Min.VisibilityMiles,X30,7
170,2015,7,Max.Wind.SpeedMPH,X30,25
171,2015,7,Mean.Wind.SpeedMPH,X30,14
172,2015,7,Max.Gust.SpeedMPH,X30,33
173,2015,7,PrecipitationIn,X30,0.02
174,2015,7,CloudCover,X30,5
175,2015,7,Events,X30,Rain
176,2015,7,WindDirDegrees,X30,223
177,2015,8,Max.TemperatureF,X30,88
178,2015,8,Mean.TemperatureF,X30,79
179,2015,8,Min.TemperatureF,X30,69
180,2015,8,Max.Dew.PointF,X30,65
181,2015,8,MeanDew.PointF,X30,61
182,2015,8,Min.DewpointF,X30,58
183,2015,8,Max.Humidity,X30,78
184,2015,8,Mean.Humidity,X30,58
185,2015,8,Min.Humidity,X30,37
186,2015,8,Max.Sea.Level.PressureIn,X30,30.09
187,2015,8,Mean.Sea.Level.PressureIn,X30,30.03
188,2015,8,Min.Sea.Level.PressureIn,X30,29.98
189,2015,8,Max.VisibilityMiles,X30,10
190,2015,8,Mean.VisibilityMiles,X30,10
191,2015,8,Min.VisibilityMiles,X30,10
192,2015,8,Max.Wind.SpeedMPH,X30,17
193,2015,8,Mean.Wind.SpeedMPH,X30,9
194,2015,8,Max.Gust.SpeedMPH,X30,26
195,2015,8,PrecipitationIn,X30,0
196,2015,8,CloudCover,X30,5
197,2015,8,Events,X30,
198,2015,8,WindDirDegrees,X30,254
199,2015,9,Max.TemperatureF,X30,78
200,2015,9,Mean.TemperatureF,X30,68
201,2015,9,Min.TemperatureF,X30,57
202,2015,9,Max.Dew.PointF,X30,73
203,2015,9,MeanDew.PointF,X30,67
204,2015,9,Min.DewpointF,X30,51
205,2015,9,Max.Humidity,X30,100
206,2015,9,Mean.Humidity,X30,89
207,2015,9,Min.Humidity,X30,78
208,2015,9,Max.Sea.Level.PressureIn,X30,29.96
209,2015,9,Mean.Sea.Level.PressureIn,X30,29.77
210,2015,9,Min.Sea.Level.PressureIn,X30,29.63
211,2015,9,Max.VisibilityMiles,X30,10
212,2015,9,Mean.VisibilityMiles,X30,6
213,2015,9,Min.VisibilityMiles,X30,0
214,2015,9,Max.Wind.SpeedMPH,X30,32
215,2015,9,Mean.Wind.SpeedMPH,X30,13
216,2015,9,Max.Gust.SpeedMPH,X30,38
217,2015,9,PrecipitationIn,X30,2.46
218,2015,9,CloudCover,X30,8
219,2015,9,Events,X30,Fog-Rain
220,2015,9,WindDirDegrees,X30,182
221,2015,10,Max.TemperatureF,X30,61
222,2015,10,Mean.TemperatureF,X30,52
223,2015,10,Min.TemperatureF,X30,42
224,2015,10,Max.Dew.PointF,X30,37
225,2015,10,MeanDew.PointF,X30,31
226,2015,10,Min.DewpointF,X30,26
227,2015,10,Max.Humidity,X30,53
228,2015,10,Mean.Humidity,X30,41
229,2015,10,Min.Humidity,X30,28
230,2015,10,Max.Sea.Level.PressureIn,X30,30.09
231,2015,10,Mean.Sea.Level.PressureIn,X30,29.83
232,2015,10,Min.Sea.Level.PressureIn,X30,29.64
233,2015,10,Max.VisibilityMiles,X30,10
234,2015,10,Mean.VisibilityMiles,X30,10
235,2015,10,Min.VisibilityMiles,X30,10
236,2015,10,Max.Wind.SpeedMPH,X30,23
237,2015,10,Mean.Wind.SpeedMPH,X30,13
238,2015,10,Max.Gust.SpeedMPH,X30,31
239,2015,10,PrecipitationIn,X30,0
240,2015,10,CloudCover,X30,1
241,2015,10,Events,X30,
242,2015,10,WindDirDegrees,X30,289
243,2015,11,Max.TemperatureF,X30,38
244,2015,11,Mean.TemperatureF,X30,33
245,2015,11,Min.TemperatureF,X30,28
246,2015,11,Max.Dew.PointF,X30,26
247,2015,11,MeanDew.PointF,X30,23
248,2015,11,Min.DewpointF,X30,18
249,2015,11,Max.Humidity,X30,75
250,2015,11,Mean.Humidity,X30,65
251,2015,11,Min.Humidity,X30,54
252,2015,11,Max.Sea.Level.PressureIn,X30,30.53
253,2015,11,Mean.Sea.Level.PressureIn,X30,30.46
254,2015,11,Min.Sea.Level.PressureIn,X30,30.39
255,2015,11,Max.VisibilityMiles,X30,10
256,2015,11,Mean.VisibilityMiles,X30,10
257,2015,11,Min.VisibilityMiles,X30,10
258,2015,11,Max.Wind.SpeedMPH,X30,14
259,2015,11,Mean.Wind.SpeedMPH,X30,9
260,2015,11,Max.Gust.SpeedMPH,X30,17
261,2015,11,PrecipitationIn,X30,0
262,2015,11,CloudCover,X30,6
263,2015,11,Events,X30,
264,2015,11,WindDirDegrees,X30,65
1,2014,12,Max.TemperatureF,X31,30
2,2014,12,Mean.TemperatureF,X31,25
3,2014,12,Min.TemperatureF,X31,20
4,2014,12,Max.Dew.PointF,X31,8
5,2014,12,MeanDew.PointF,X31,5
6,2014,12,Min.DewpointF,X31,1
7,2014,12,Max.Humidity,X31,57
8,2014,12,Mean.Humidity,X31,44
9,2014,12,Min.Humidity,X31,31
10,2014,12,Max.Sea.Level.PressureIn,X31,30.32
11,2014,12,Mean.Sea.Level.PressureIn,X31,30.25
12,2014,12,Min.Sea.Level.PressureIn,X31,30.13
13,2014,12,Max.VisibilityMiles,X31,10
14,2014,12,Mean.VisibilityMiles,X31,10
15,2014,12,Min.VisibilityMiles,X31,10
16,2014,12,Max.Wind.SpeedMPH,X31,17
17,2014,12,Mean.Wind.SpeedMPH,X31,9
18,2014,12,Max.Gust.SpeedMPH,X31,22
19,2014,12,PrecipitationIn,X31,0
20,2014,12,CloudCover,X31,1
21,2014,12,Events,X31,
22,2014,12,WindDirDegrees,X31,269
23,2015,1,Max.TemperatureF,X31,21
24,2015,1,Mean.TemperatureF,X31,16
25,2015,1,Min.TemperatureF,X31,11
26,2015,1,Max.Dew.PointF,X31,7
27,2015,1,MeanDew.PointF,X31,0
28,2015,1,Min.DewpointF,X31,-8
29,2015,1,Max.Humidity,X31,83
